id	sentence	label
1135418164681089025	airtel why is it that am experiencing a very unstable extremely slow internet download n upload speeds this morning ate dont tell me to restart ma phone coz v done it many times pensive 	None
1135421646544756738	airtel why is it that our data bundles disappear within minutes of purchasing them down to already when all ive done is check my whatsapp and emails theres always a season after every few weeks when this happens which is suspicious whats going on uccofficial 	None
1135432802680365056	airtel your internet today is too slow 	None
1135467120022761472	airtel nedda youve now taken us back to the days of dialup internet mutuliisa bubi data waffe namwe 	None
1135469669916336130	dear airtel must i stand outside my house in this cold weather all in the name of accessing internet nothing changed inside my house 	None
1135470690788921344	airtel respect my privacy and peace and stop sending messages i never requested for i have never subscribed to these messages from you please disable them from my number 	None
1135473034985431040	airtel your service is really lucking so frustrated 	Negative
1135510607782957056	what does airtel really want your network is soooooo poor please have changes in e systems or workers airtel airtelindia 	None
1135526691839893504	airtel your network is getting poorer each and every time i am really getting so dissatisfied with the internet services sob oh menh i am trying to hold on but then it just keeps getting worse 	None
1135543667886833664	am totally done with airtel internet mbu g network just a bunch of frauds mtn thinking 	None
1135557598692986880	airtel mdairtelug we kindy need help with your upgrade to g it seem miserable the g the internet speed is like a not upto standard why are u still advertising g instead of g 	None
1135606123015397378	looks like airtel has decided to did it and lose network connectivity 	None
1135607382581686273	but airtel your internet weary 	None
1135618704153202689	airtel was the worst all this long weekend even was better you guys got ta get off your ass and pull up 	None
1135635271783976965	airtel i finally give up had gb loaded gb days of being locked out of mobile internetyou took your gb a visit to your service centres to inquire why am ever full on g but cant even google earned me mockery 	Negative
1135857635645935616	mtn guys i can no longer send money to airtel numbers tried two different numbers today anything new i may not know 	None
1135882067991040006	their competitor airtel s data expires in days problem is their network is too fake mtn needs abetter competitor to take them out of business 	None
1135891677154029568	airtel im so surprised that after two weeks with doing a name edit with you guys my number was put in a certain kikabi julius name yet im kalungiand im told by your service providers that my number is still in the q airtel whats wrong 	None
